,is_action,is_indie,is_casual,is_strat,is_rpg,is_adv,is_f2p,is_sim,is_ra,is_sports,is_mmo,rnum,rval
6415,1,1,0,1,0,0,0,0,0,0,0,0.865979381443299,1
6416,1,1,0,0,1,1,0,0,0,0,0,0.7266729500471254,1
6417,0,1,0,0,0,1,1,0,0,0,0,0.7897009966777409,1
6418,0,1,0,1,1,1,0,1,0,0,0,0.7106598984771574,1
6419,1,1,0,0,0,0,0,0,1,0,0,0.7142857142857143,1
6420,1,1,0,0,0,1,0,1,0,0,0,0.6190476190476191,1
6421,1,1,1,0,0,1,0,1,0,0,0,0.6994219653179191,1
6422,0,1,1,0,0,1,0,0,0,0,0,0.4166666666666667,0
6423,1,1,1,0,1,1,0,0,0,0,0,0.75,1
6424,1,1,0,0,0,1,0,0,0,0,0,0.9393939393939394,1
6425,0,1,0,1,1,0,0,0,0,0,0,0.3333333333333333,0
6426,1,1,1,1,0,0,0,0,0,0,0,0.3333333333333333,0
6427,0,1,1,0,0,1,0,0,0,0,0,0.7306547619047619,1
6428,0,1,1,1,0,0,0,1,0,0,0,0.5897435897435898,1
6429,1,0,0,0,0,0,1,0,0,0,0,0.5929764340880587,1
6430,0,1,1,1,1,1,0,0,0,0,0,0.8888888888888888,1
6431,0,0,0,0,0,1,0,0,0,0,0,0.9411764705882353,1
6432,0,1,0,0,0,0,0,1,0,0,0,0.6031746031746031,1
6433,0,1,0,0,1,0,0,0,0,0,0,0.9560628566961145,1
6434,1,1,1,1,0,1,0,1,0,0,0,0.5909090909090909,1
6435,1,1,1,0,0,1,0,0,0,0,0,0.525,1
6436,0,1,1,1,0,0,0,1,0,1,0,0.7990867579908676,1
6437,0,0,0,0,0,1,0,0,0,0,0,0.5428571428571428,1
6438,1,1,0,0,0,1,0,0,0,0,0,0.7054263565891473,1
6439,1,0,0,0,0,0,0,0,0,0,0,0.5588235294117647,1
6440,0,1,1,0,0,0,0,1,0,0,0,0.7,1
6441,1,1,0,0,0,1,0,0,0,0,0,0.8823529411764706,1
6442,0,1,0,0,1,1,0,0,0,0,0,0.6752136752136753,1
6443,0,1,0,0,0,1,0,0,0,0,0,0.8963839093205199,1
6444,1,1,0,0,1,1,0,0,0,0,0,0.8650151668351871,1
6445,1,1,0,0,0,1,0,0,0,0,0,0.43795620437956206,0
6446,1,1,1,0,0,0,1,0,0,0,0,0.52,1
6447,0,1,0,0,0,0,1,1,0,0,0,0.46153846153846156,0
6448,1,1,0,0,0,1,0,0,0,0,0,0.6,1
6449,1,1,0,0,0,1,0,0,0,0,0,0.7777777777777778,1
6450,1,0,0,0,0,0,0,0,1,0,0,0.8062283737024222,1
6451,1,1,1,0,0,0,0,0,0,0,0,0.9156626506024096,1
6452,1,1,0,0,0,0,0,0,0,0,0,0.9444444444444444,1
6453,1,0,0,0,0,1,0,0,0,0,1,0.6822916666666666,1
6454,0,1,0,0,0,0,0,0,0,1,0,0.8496732026143791,1
6455,0,1,0,0,1,0,0,1,0,0,0,0.7729257641921398,1
6456,1,1,1,0,1,0,0,0,0,0,0,1.0,1
6457,0,0,0,1,0,0,0,0,0,0,0,0.8042771262442101,1
6458,1,1,0,0,0,0,0,0,0,0,0,0.48,0
6459,1,0,0,0,0,0,0,1,0,0,0,0.6748245114778979,1
6460,0,1,0,0,0,0,0,0,0,1,0,0.7368421052631579,1
6461,0,1,0,0,1,0,0,0,0,0,0,0.7808988764044944,1
6462,0,1,0,0,0,1,0,0,0,0,0,0.6275303643724697,1
6463,1,1,1,0,0,0,0,0,0,0,0,1.0,1
6464,0,1,0,1,0,0,0,1,0,0,0,0.8888888888888888,1
6465,0,1,1,0,0,1,0,0,0,0,0,0.8,1
6466,1,1,0,0,0,1,0,0,0,0,0,0.697594501718213,1
6467,0,1,0,0,0,1,1,0,0,0,0,0.87569573283859,1
6468,0,0,0,1,0,0,0,0,0,0,0,0.8315098468271335,1
6469,1,1,0,1,1,0,0,0,0,0,0,0.7461669505962522,1
6470,0,1,0,0,0,0,0,0,0,0,0,0.9583333333333334,1
6471,0,1,0,0,0,0,0,0,0,0,0,0.9538461538461539,1
6472,0,1,0,1,1,0,0,0,0,0,0,0.8235294117647058,1
6473,1,1,0,0,0,0,0,0,0,0,0,0.7368421052631579,1
6474,0,1,0,1,0,1,0,0,0,0,0,0.8333333333333334,1
6475,1,1,0,0,0,0,0,0,0,0,0,0.9166666666666666,1
6476,0,1,0,0,0,1,0,0,0,0,0,0.7,1
6477,0,1,1,0,0,0,0,0,0,0,0,0.7407407407407407,1
6478,0,1,0,0,0,1,0,0,0,0,0,0.49458483754512633,0
6479,0,0,0,0,0,0,0,1,1,0,0,0.13333333333333333,0
6480,0,1,1,0,1,1,0,0,0,0,0,0.8194444444444444,1
6481,1,1,1,1,1,1,0,1,0,0,0,0.5111111111111111,1
6482,0,1,1,1,1,1,0,0,0,0,0,0.8307692307692308,1
6483,0,0,1,0,0,1,1,0,0,0,0,0.8974722419088117,1
6484,0,0,1,0,0,1,0,0,0,0,0,0.9144385026737968,1
6485,1,0,0,0,0,0,0,0,0,0,0,0.5079646017699115,1
6486,0,0,1,0,0,1,0,0,0,0,0,0.7162162162162162,1
6487,1,1,0,1,0,0,0,0,0,0,0,0.9615384615384616,1
6488,0,1,1,0,0,1,0,0,0,0,0,0.9845261121856866,1
6489,1,1,1,1,0,0,0,1,0,0,0,0.841845140032949,1
6490,1,1,0,0,0,1,0,0,0,0,0,0.8888888888888888,1
6491,1,1,0,0,0,0,0,0,0,0,0,0.6,1
6492,0,0,0,0,0,0,0,0,1,0,0,0.19047619047619047,0
6493,0,1,1,0,0,0,0,1,0,0,0,0.8333333333333334,1
6494,1,1,0,1,0,0,0,0,0,0,0,0.796662943784479,1
6495,1,1,1,1,0,1,0,1,0,0,0,0.4479166666666667,0
6496,1,1,0,0,0,0,1,0,0,1,1,0.6,1
6497,1,0,0,0,0,1,0,1,0,0,0,0.7438861291555215,1
6498,0,1,0,0,0,0,0,1,0,1,0,0.8353658536585366,1
6499,1,1,0,0,0,0,0,0,0,1,0,0.5606060606060606,1
6500,1,1,0,0,0,1,0,0,0,0,0,0.8928296067848882,1
6501,0,1,1,1,1,1,1,1,0,0,0,0.6626235399820305,1
6502,0,0,0,0,0,0,0,0,1,1,0,0.6666666666666666,1
6503,0,1,1,0,0,1,0,0,0,0,0,0.72,1
6504,1,1,0,0,0,1,0,0,0,0,0,0.7619047619047619,1
6505,1,1,0,0,0,0,0,0,0,0,0,0.7985611510791367,1
6506,1,1,1,1,0,0,0,0,0,0,0,0.603448275862069,1
6507,0,1,0,0,0,1,0,0,0,0,0,0.6464088397790055,1
6508,1,0,0,0,0,1,0,0,0,0,0,0.375,0
6509,1,1,1,0,0,0,1,0,0,0,0,0.6929824561403509,1
6510,1,1,0,0,0,1,0,0,0,0,0,0.40384615384615385,0
6511,0,1,1,0,0,0,0,0,0,1,0,0.6538461538461539,1
6512,0,1,0,0,0,0,0,1,0,0,0,0.5029940119760479,1
6513,1,1,1,0,1,0,1,0,0,1,0,0.6514806378132119,1
6514,1,1,0,0,0,0,0,0,0,0,0,0.4166666666666667,0
6515,0,0,1,0,0,0,0,0,0,0,0,0.7716666666666666,1
6516,1,1,0,0,1,0,0,1,0,0,0,0.25,0
6517,1,1,0,0,0,0,0,0,0,0,0,1.0,1
6518,0,0,1,0,0,0,1,0,0,0,1,0.4021164021164021,0
6519,0,1,1,0,0,0,0,0,0,0,0,0.9357142857142857,1
6520,1,1,1,0,0,0,0,0,0,0,0,0.8207547169811321,1
6521,1,0,0,0,0,0,0,0,0,0,0,0.8389261744966443,1
6522,1,1,0,0,0,0,0,0,0,0,0,0.8169014084507042,1
6523,1,0,0,0,0,0,0,0,0,0,0,0.6196385804485086,1
6524,1,1,1,0,0,0,0,0,0,0,0,0.7209302325581395,1
6525,0,0,1,0,0,0,0,0,0,0,0,0.8333333333333334,1
6526,0,0,1,0,0,1,0,0,0,0,0,0.587378640776699,1
6527,1,1,1,0,0,0,0,0,0,1,0,0.9176470588235294,1
6528,0,1,0,1,1,0,0,0,0,0,0,0.7843669250645995,1
6529,0,0,0,1,0,0,0,1,0,0,0,0.8686001701616536,1
6530,1,1,0,0,0,0,0,0,0,0,0,0.8947368421052632,1
6531,1,1,0,0,0,0,0,0,0,0,0,0.9523809523809523,1
6532,1,0,0,1,1,1,0,0,0,0,0,0.6460176991150443,1
6533,0,0,1,0,0,0,0,0,0,0,0,0.5526315789473685,1
6534,0,1,1,0,0,0,0,1,0,0,0,0.3018867924528302,0
6535,1,0,0,0,0,0,0,0,0,0,0,0.9144676979071884,1
6536,1,1,0,0,0,1,0,0,0,0,0,0.7720090293453724,1
6537,1,1,0,0,0,0,0,0,0,0,0,0.9,1
6538,1,1,0,0,0,0,0,0,0,0,0,0.7339901477832512,1
6539,0,0,1,0,0,1,0,0,0,0,0,0.8933823529411765,1
6540,1,1,1,0,0,1,0,0,0,0,1,0.8449463399006888,1
6541,0,1,1,0,0,1,0,0,0,0,0,0.8476190476190476,1
6542,0,1,0,0,1,1,0,0,0,0,0,0.45,0
6543,1,1,0,0,1,0,0,0,0,0,0,0.7264337508239948,1
6544,0,1,0,0,0,0,0,0,0,0,0,0.4,0
6545,0,1,0,0,1,1,0,1,0,0,0,0.37254901960784315,0
6546,1,1,0,0,0,0,0,0,0,0,0,0.8034188034188035,1
6547,1,1,0,0,0,0,0,0,0,0,0,0.7206982543640897,1
6548,1,1,0,0,0,1,0,0,0,0,0,1.0,1
6549,1,1,0,0,0,0,0,0,0,0,0,0.9530685920577617,1
6550,1,1,0,0,0,0,0,0,0,0,0,0.3333333333333333,0
6551,1,1,0,0,0,1,0,0,0,0,0,0.9230769230769231,1
6552,1,1,0,0,0,0,0,0,0,0,0,0.9047619047619048,1
6553,0,1,0,0,0,1,0,0,0,0,0,0.7125,1
6554,0,1,1,0,0,1,0,0,0,0,0,0.9380579590715561,1
6555,0,0,0,1,0,0,0,0,0,0,0,1.0,1
6556,1,1,0,0,0,1,0,0,0,0,0,0.7689606741573034,1
6557,0,1,0,0,0,1,0,0,0,0,0,0.6,1
6558,0,1,0,0,0,1,0,0,0,0,0,0.7434782608695653,1
6559,1,1,0,0,0,0,0,0,0,0,0,0.5,0
6560,0,1,0,1,0,1,0,0,0,0,0,0.6338983050847458,1
6561,1,1,1,0,0,1,0,0,0,0,0,0.6415094339622641,1
6562,0,1,1,0,1,1,0,0,0,0,0,0.4857142857142857,0
6563,0,1,0,0,1,1,0,0,0,0,0,0.7310924369747899,1
6564,1,1,0,0,0,0,0,0,0,0,0,0.7209302325581395,1
6565,1,1,1,0,0,1,0,0,0,0,0,0.75,1
6566,1,1,0,0,0,1,0,0,0,0,0,0.8483606557377049,1
6567,0,1,1,0,0,1,1,0,0,0,0,0.880072463768116,1
6568,1,1,0,0,0,1,0,0,0,0,0,1.0,1
6569,0,0,0,0,0,1,0,0,0,0,0,0.4479166666666667,0
6570,1,1,0,0,0,1,0,0,0,0,0,0.7125,1
6571,0,0,1,0,0,0,0,0,0,0,0,0.8235294117647058,1
6572,0,1,0,1,0,0,0,1,0,0,0,0.684931506849315,1
6573,1,1,0,0,1,1,0,0,0,0,0,0.8089171974522293,1
6574,1,1,0,0,0,1,0,1,0,0,0,0.8345323741007195,1
6575,0,1,1,0,0,1,0,0,0,0,0,0.824468085106383,1
6576,0,1,1,0,0,0,0,1,0,0,0,0.6666666666666666,1
6577,0,0,1,0,0,0,0,0,0,0,0,0.6388888888888888,1
6578,0,0,0,0,0,1,0,0,0,0,0,0.18518518518518517,0
6579,0,1,1,0,0,1,0,0,0,0,0,0.5789473684210527,1
6580,0,1,1,1,0,0,0,1,0,0,0,0.9375,1
6581,1,1,0,0,0,0,0,0,0,0,1,0.4,0
6582,0,0,0,0,1,0,0,0,0,0,0,0.7777777777777778,1
6583,1,1,0,0,0,0,0,0,0,0,0,0.75,1
6584,0,1,0,1,0,0,1,0,1,0,0,0.695067264573991,1
6585,0,1,1,0,0,0,0,0,0,0,0,0.8875,1
6586,0,1,0,1,0,0,0,1,0,0,0,0.728110599078341,1
6587,0,1,0,0,1,0,0,0,0,0,0,0.8313253012048193,1
6588,1,1,0,0,0,0,0,1,0,0,0,0.9142857142857143,1
6589,1,0,0,1,1,1,1,0,0,0,1,0.8387096774193549,1
6590,0,1,0,0,0,0,0,0,0,0,0,0.8701298701298701,1
6591,0,0,0,1,0,0,0,0,0,0,0,0.6756756756756757,1
6592,1,1,0,0,0,0,0,0,0,0,0,0.9501187648456056,1
6593,0,1,0,1,0,0,0,0,0,1,0,0.6683937823834197,1
6594,1,1,0,1,0,0,0,1,0,0,0,0.7981072555205048,1
6595,0,1,0,0,0,1,0,0,0,0,0,0.21951219512195122,0
6596,1,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,1
6597,1,1,0,0,0,0,0,0,0,0,0,0.7380952380952381,1
6598,1,1,0,0,0,0,0,0,0,0,0,0.125,0
6599,1,1,0,0,1,1,0,0,0,0,0,0.9080882352941176,1
6600,1,1,0,0,1,1,0,1,0,1,0,0.9572192513368984,1
6601,0,1,0,1,1,1,0,0,0,0,0,0.7843137254901961,1
6602,0,1,0,0,1,0,0,1,0,0,0,0.75,1
6603,1,1,0,0,1,1,0,0,0,0,0,0.9393939393939394,1
6604,0,1,1,0,0,1,0,0,0,0,0,0.35714285714285715,0
6605,1,1,0,0,0,0,0,0,0,0,0,0.7888500388500389,1
6606,0,1,1,0,0,0,0,0,0,0,0,0.7876254180602007,1
6607,0,1,1,1,0,0,0,0,0,0,0,0.8803418803418803,1
6608,1,0,0,0,0,0,0,0,0,0,0,0.5555555555555556,1
6609,0,0,1,0,0,1,0,0,0,0,0,0.44155844155844154,0
6610,0,1,1,0,0,0,0,0,0,0,0,0.8603351955307262,1
6611,0,1,0,0,0,1,0,0,0,0,0,0.7,1
6612,0,1,0,0,0,0,0,1,0,0,0,0.8359788359788359,1
6613,1,1,0,0,0,0,0,0,1,0,0,0.896165191740413,1
6614,1,1,0,1,0,1,0,0,0,0,0,0.6842105263157895,1
6615,1,1,1,0,0,0,0,0,0,0,0,0.2857142857142857,0
6616,1,0,0,0,1,0,1,0,0,0,1,0.46601941747572817,0
6617,0,1,0,1,1,1,0,0,0,0,1,0.8415094339622642,1
6618,0,1,1,0,1,1,0,0,0,0,0,0.8142857142857143,1
6619,0,1,0,0,0,0,1,1,0,0,0,0.7567567567567568,1
6620,0,1,0,1,1,0,0,0,0,0,0,0.8361581920903954,1
6621,0,0,0,1,0,0,0,1,0,0,0,0.8108108108108109,1
6622,0,0,0,1,0,0,0,0,0,0,0,0.7473684210526316,1
6623,1,1,1,0,0,0,0,0,0,0,0,0.4166666666666667,0
6624,0,0,1,0,0,0,0,0,0,0,0,0.8125,1
6625,1,1,0,0,0,1,0,0,0,0,0,0.6666666666666666,1
6626,0,0,0,0,0,1,0,0,0,0,0,0.9265890778871978,1
6627,1,1,0,0,1,0,0,0,0,0,0,0.7831325301204819,1
6628,1,0,0,1,0,0,0,0,0,0,0,0.3150684931506849,0
6629,1,0,0,0,1,1,0,0,0,0,0,0.8448275862068966,1
6630,0,1,0,0,0,0,0,1,0,0,0,0.9055400557991231,1
6631,0,0,0,1,1,0,0,0,0,0,0,0.948780487804878,1
6632,1,1,0,0,1,0,0,0,0,0,0,0.36363636363636365,0
6633,0,1,0,1,0,0,0,0,0,0,0,0.7204968944099379,1
6634,0,1,1,1,0,0,1,0,0,0,0,0.9523809523809523,1
6635,0,0,1,0,0,1,0,0,0,0,0,0.9264705882352942,1
6636,0,0,1,0,0,1,0,0,0,0,0,0.8214285714285714,1
6637,0,1,1,1,0,0,0,0,0,0,0,0.9433628318584071,1
6638,1,1,0,0,1,1,0,0,0,0,0,0.7519230769230769,1
6639,1,1,0,0,0,0,0,0,0,0,0,0.83,1
6640,1,1,0,0,0,0,0,0,0,0,0,0.312,0
6641,1,1,0,0,0,0,0,0,0,0,0,1.0,1
6642,0,0,0,0,0,0,0,0,1,0,0,0.7,1
6643,1,1,0,0,0,1,0,0,0,0,0,0.5789473684210527,1
6644,1,1,0,0,0,0,0,0,0,0,0,0.8149171270718232,1
6645,1,1,0,0,0,1,0,0,0,0,0,0.21138211382113822,0
6646,0,0,0,0,0,0,0,1,0,0,0,0.6107784431137725,1
6647,1,1,0,0,0,1,0,0,0,0,0,0.5185185185185185,1
6648,0,1,0,0,1,0,0,0,0,0,0,0.9758364312267658,1
6649,0,1,1,0,0,0,0,0,0,0,0,0.8153846153846154,1
6650,0,0,0,1,0,0,0,0,0,0,0,0.011764705882352941,0
6651,0,0,1,0,0,0,0,0,0,0,0,0.7536231884057971,1
6652,0,1,0,0,1,0,0,0,0,0,0,0.822429906542056,1
6653,0,1,1,0,0,0,0,0,0,0,0,0.3333333333333333,0
6654,1,1,1,1,0,1,0,0,0,0,0,0.2608695652173913,0
6655,0,0,1,0,0,0,0,0,0,0,0,0.5454545454545454,1
6656,0,1,0,0,1,1,0,0,0,0,0,0.16666666666666666,0
6657,0,1,1,0,0,0,0,0,0,0,0,0.5428571428571428,1
6658,0,1,0,0,0,1,0,1,0,0,0,0.875,1
6659,1,1,0,0,0,0,0,0,0,0,0,0.8888888888888888,1
6660,0,1,0,1,0,0,0,0,0,0,0,0.5652173913043478,1
6661,0,1,1,1,0,0,1,0,0,0,1,0.641750529661017,1
6662,0,1,1,0,0,1,0,1,0,0,0,0.7603305785123967,1
6663,1,1,0,0,0,0,0,0,0,0,0,0.9026495383380169,1
6664,0,0,1,0,0,1,0,0,0,0,0,0.8,1
6665,0,0,1,0,0,1,0,0,0,0,0,0.7272727272727273,1
6666,1,1,0,0,0,0,0,0,0,0,0,0.5317796610169492,1
6667,1,1,0,0,0,0,0,0,0,0,0,0.8715596330275229,1
6668,1,0,0,0,1,1,0,0,0,0,0,0.9875518672199171,1
6669,1,1,0,0,0,1,0,1,0,0,0,0.5263157894736842,1
6670,1,1,0,0,0,1,0,0,0,0,0,0.9339622641509434,1
6671,1,1,0,0,0,0,0,0,0,0,0,0.6923076923076923,1
6672,0,1,1,0,0,0,0,0,0,0,0,0.8036437246963563,1
6673,0,1,1,1,0,0,0,1,0,0,0,0.42857142857142855,0
6674,1,1,0,0,1,0,0,1,0,0,0,0.3877551020408163,0
6675,0,1,0,0,1,1,0,0,0,0,0,0.725,1
6676,1,1,0,0,1,1,0,0,0,0,0,0.6029411764705882,1
6677,0,1,0,0,0,0,0,1,0,0,0,0.8148148148148148,1
6678,1,1,1,0,0,0,0,0,0,0,0,0.6759259259259259,1
6679,1,1,0,0,0,1,0,0,0,0,0,1.0,1
6680,1,1,0,0,0,0,0,1,0,0,0,0.75,1
6681,0,0,0,0,0,1,1,0,0,0,0,0.8072289156626506,1
6682,0,1,1,0,0,1,0,0,0,0,0,0.9193548387096774,1
6683,0,1,1,0,0,0,0,0,0,0,0,0.6363636363636364,1
6684,0,1,1,0,0,0,0,0,0,0,0,0.55,1
6685,0,0,1,0,0,1,0,0,0,0,0,0.8450704225352113,1
6686,0,0,0,1,0,0,0,1,0,1,0,0.5116279069767442,1
6687,1,1,0,1,0,0,0,0,0,0,0,0.4666666666666667,0
6688,0,1,1,0,0,0,0,0,0,0,0,0.6822429906542056,1
6689,1,1,1,0,0,0,0,0,0,0,0,0.936236108580798,1
6690,0,0,0,0,0,0,0,0,0,0,0,0.7877094972067039,1
6691,1,1,1,0,0,1,0,0,1,0,0,0.5833333333333334,1
6692,1,0,0,1,0,0,1,1,0,0,0,0.5678294573643411,1
6693,1,1,0,0,0,1,0,0,0,0,0,0.9574807334573479,1
6694,0,1,1,0,0,0,0,1,0,0,0,0.8,1
6695,1,1,1,0,0,0,0,0,0,0,0,1.0,1
6696,0,1,1,0,0,0,0,0,0,0,0,0.7727272727272727,1
6697,1,1,0,0,0,1,0,0,0,0,0,0.6875,1
6698,1,1,0,0,0,0,0,0,0,0,0,0.8235294117647058,1
6699,0,1,1,0,1,1,0,0,0,0,0,0.7391304347826086,1
6700,0,1,0,0,0,0,0,0,0,0,0,0.8960396039603961,1
6701,1,1,0,0,0,0,0,0,0,0,0,0.7037037037037037,1
6702,0,1,1,0,0,0,0,0,0,0,0,0.8414634146341463,1
6703,1,1,0,0,0,1,0,0,0,0,0,0.8632478632478633,1
6704,1,1,1,0,1,1,0,0,0,0,0,0.17391304347826086,0
6705,1,1,0,0,0,0,0,0,0,0,0,0.33962264150943394,0
6706,1,0,0,0,0,0,0,0,0,0,0,0.5991525423728814,1
6707,1,1,1,0,0,0,0,0,0,0,0,0.4782608695652174,0
6708,1,1,0,0,0,0,0,0,0,0,0,0.8958333333333334,1
6709,0,0,0,0,0,0,0,0,0,1,0,0.5,0
6710,1,0,1,1,0,1,0,1,0,0,0,0.2111111111111111,0
6711,1,1,0,0,0,0,0,0,0,0,0,0.8,1
6712,1,1,0,0,0,1,0,0,0,0,0,0.7142857142857143,1
6713,0,1,0,1,0,1,0,0,0,0,0,0.7083333333333334,1
6714,0,1,1,0,0,0,0,0,0,0,0,0.6235565819861432,1
6715,0,1,1,0,0,1,1,0,0,0,0,0.8104838709677419,1
6716,0,1,1,1,0,0,0,0,0,0,0,0.8333333333333334,1
6717,1,1,0,0,0,0,0,0,0,0,0,0.9682539682539683,1
6718,1,1,0,0,1,0,0,0,0,0,0,0.940149625935162,1
6719,0,1,0,0,0,0,0,1,0,0,0,0.8719646799116998,1
6720,0,1,0,0,0,1,0,0,0,0,0,0.8898305084745762,1
6721,0,1,0,0,1,1,0,0,0,0,0,0.4865497076023392,0
6722,0,0,0,0,1,1,0,0,0,0,0,0.7386130488305294,1
6723,1,1,0,0,0,0,0,0,0,1,0,0.8166776968894772,1
6724,0,0,1,0,0,0,0,0,0,0,0,0.875,1
6725,0,0,1,0,0,1,0,0,0,0,0,0.7788461538461539,1
6726,0,1,0,0,0,0,0,0,1,1,0,0.6,1
6727,1,1,1,0,0,0,0,0,0,0,0,0.9318181818181818,1
6728,1,0,1,0,0,0,0,0,0,0,0,0.6216216216216216,1
6729,1,0,1,1,1,1,0,0,1,1,0,0.8092909535452323,1
6730,0,1,1,0,0,0,1,0,0,0,0,0.5426008968609866,1
6731,0,1,1,1,0,0,0,0,0,0,0,0.5,0
6732,0,1,0,0,1,1,0,0,0,0,0,0.6729678638941399,1
6733,0,1,0,0,0,0,0,0,0,0,0,0.6666666666666666,1
6734,0,1,0,1,0,0,0,0,0,0,0,0.9080118694362018,1
6735,1,1,0,0,1,1,0,0,0,0,0,0.7225258044930176,1
6736,1,1,0,1,0,0,0,0,0,0,0,0.797583081570997,1
6737,0,0,1,0,0,1,0,0,0,0,0,0.6547619047619048,1
6738,1,1,0,0,1,1,0,0,0,0,0,0.7692307692307693,1
6739,0,1,1,1,0,0,0,0,0,0,0,0.5,0
6740,0,1,0,0,0,1,0,0,0,0,0,0.6228668941979523,1
6741,0,1,0,0,0,1,0,0,0,0,1,0.5901789811840293,1
6742,1,1,0,0,0,1,0,0,0,0,0,0.8947368421052632,1
6743,1,0,0,1,0,0,0,1,0,0,0,0.6956521739130435,1
6744,0,1,0,0,0,1,0,0,0,0,0,0.6688311688311688,1
6745,1,0,0,0,0,1,0,0,0,0,0,0.6551724137931034,1
6746,0,1,0,1,0,0,0,1,0,1,0,0.4230769230769231,0
6747,0,1,1,0,0,1,0,1,0,0,0,0.5384615384615384,1
6748,1,1,0,0,1,0,0,0,0,0,0,0.7846534653465347,1
6749,0,0,0,1,0,0,0,0,0,0,0,0.6565656565656566,1
6750,1,1,0,0,0,0,0,1,1,0,0,0.42857142857142855,0
6751,0,1,0,0,0,1,0,0,0,0,0,0.5178571428571429,1
6752,1,1,0,0,0,0,0,0,0,1,0,1.0,1
6753,0,1,0,1,1,0,0,1,0,0,0,0.9441340782122905,1
6754,1,1,0,0,1,1,0,0,0,0,0,0.9501661129568106,1
6755,0,1,0,1,1,0,0,0,0,0,0,0.8946015424164524,1
6756,1,1,0,0,0,0,0,0,0,0,0,0.8461538461538461,1
6757,1,1,0,0,0,1,0,0,0,0,0,0.44,0
6758,1,1,0,0,0,0,0,0,0,0,0,0.861244019138756,1
6759,0,0,0,0,0,0,0,1,1,1,0,0.7091836734693877,1
6760,0,1,0,0,0,0,0,1,1,1,0,0.2692307692307692,0
6761,1,1,1,0,0,1,0,0,0,0,0,0.974936214918205,1
6762,1,1,0,0,0,1,0,0,0,0,0,0.7568058076225045,1
6763,0,0,0,0,0,0,0,0,0,0,0,0.7764705882352941,1
6764,1,1,1,0,0,0,0,0,0,0,0,0.8769230769230769,1
6765,1,1,0,1,1,0,0,0,0,0,0,0.8,1
6766,1,1,0,0,0,1,0,1,0,0,0,0.6448195961602119,1
6767,0,1,0,0,0,1,0,0,0,0,0,1.0,1
6768,0,0,0,1,1,0,0,0,0,0,0,0.4,0
6769,1,1,0,1,0,0,0,1,0,0,0,0.4883720930232558,0
6770,1,1,0,0,0,1,0,0,0,0,0,1.0,1
6771,0,1,0,0,1,1,0,0,0,0,0,0.9183673469387755,1
6772,1,1,1,0,0,1,0,0,0,0,0,0.6610169491525424,1
6773,1,1,0,0,0,1,0,0,0,0,0,0.7713310580204779,1
6774,1,1,1,0,0,0,0,0,0,0,0,0.6046511627906976,1
6775,1,1,0,0,0,0,0,0,0,0,0,0.9333333333333333,1
6776,0,1,0,0,1,0,0,0,0,0,0,1.0,1
6777,1,1,0,0,0,1,0,0,0,0,0,0.34782608695652173,0
6778,1,1,0,0,0,0,0,0,0,0,0,0.9046129788897577,1
6779,0,1,0,1,0,0,0,1,0,0,0,0.6147859922178989,1
6780,1,1,0,0,0,1,0,0,0,0,0,0.7643097643097643,1
6781,0,1,0,0,0,0,1,0,0,0,0,0.7777777777777778,1
6782,1,1,0,0,0,1,0,0,0,0,0,0.9130434782608695,1
6783,0,0,0,0,0,1,0,0,0,0,0,0.7288135593220338,1
6784,1,1,0,0,0,0,0,0,0,0,0,0.8072289156626506,1
6785,1,0,0,0,0,0,0,0,0,0,0,0.7158469945355191,1
6786,0,1,0,1,0,0,0,0,0,0,0,0.9375,1
6787,1,0,1,0,0,1,1,0,0,0,1,0.6470588235294118,1
6788,0,0,0,0,0,1,0,0,0,0,0,0.7019591496456857,1
6789,1,0,0,0,0,0,0,0,0,0,0,0.6825396825396826,1
6790,0,1,0,0,0,1,0,0,0,0,0,0.7925407925407926,1
6791,0,1,0,0,0,1,0,0,0,0,0,0.7150259067357513,1
6792,1,1,0,0,1,1,0,0,0,0,0,0.8389261744966443,1
6793,0,0,0,0,0,0,0,0,1,0,0,0.5142150803461063,1
6794,0,0,1,0,0,0,0,0,0,0,0,0.7551020408163265,1
6795,0,1,0,1,0,0,0,1,0,0,0,0.5596330275229358,1
6796,0,1,1,0,0,0,0,0,0,0,0,0.4426229508196721,0
6797,0,1,1,0,0,0,0,0,0,0,0,0.8631893971782814,1
6798,1,1,0,0,0,0,0,1,0,0,0,0.4642857142857143,0
6799,0,0,0,0,0,1,0,0,0,0,0,0.7808219178082192,1
6800,1,1,1,0,0,1,0,1,0,1,0,0.5,0
6801,0,1,0,0,0,1,0,0,0,0,0,0.8157248157248157,1
6802,0,0,0,1,0,0,0,1,0,0,0,0.6764705882352942,1
6803,0,1,0,1,1,0,0,0,0,0,0,0.8171021377672208,1
6804,1,1,0,0,0,0,0,0,0,0,0,0.9128401360544217,1
6805,1,1,0,0,0,0,0,0,0,0,0,0.8953488372093024,1
6806,1,1,1,0,0,0,0,0,0,0,0,0.5463917525773195,1
6807,0,1,0,1,0,0,0,1,0,1,0,0.9161290322580645,1
6808,0,0,0,0,0,1,0,0,0,0,0,0.9389312977099237,1
6809,0,1,1,1,1,0,1,1,0,0,0,0.563265306122449,1
6810,0,0,0,1,0,0,1,0,0,0,0,0.8176976648914379,1
